id,date,timestamp,latitude,longitude,depth,size,location,attribute
446,2023.02.06 19:22:44,1675711364,38.0395,36.5572,6.8,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",YANTEPE-GOKSUN (KAHRAMANMARAS),İlksel
447,2023.02.06 19:21:46,1675711306,38.1437,36.304,3.8,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",CUKURKISLA-TUFANBEYLI (ADANA),İlksel
448,2023.02.06 19:15:06,1675710906,37.3527,36.8755,5.0,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",HACIBEBEK-TURKOGLU (KAHRAMANMARAS),İlksel
449,2023.02.06 19:12:56,1675710776,37.3503,36.9288,9.3,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",HACIBEBEK-TURKOGLU (KAHRAMANMARAS),REVIZE01
450,2023.02.06 19:06:42,1675710402,38.1047,37.063,5.0,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",SOYSALLI-EKINOZU (KAHRAMANMARAS),İlksel
451,2023.02.06 19:02:13,1675710133,38.088,37.2853,5.0,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",OZCANLI-ELBISTAN (KAHRAMANMARAS),İlksel
452,2023.02.06 19:00:25,1675710025,38.3135,37.6962,4.4,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",BEKIRUSAGI-AKCADAG (MALATYA),İlksel
453,2023.02.06 18:59:25,1675709965,38.0633,37.5183,5.0,"{'md': 0.0, 'ml': 4.0, 'mw': 0.0}",TATLAR-NURHAK (KAHRAMANMARAS),İlksel
454,2023.02.06 18:54:04,1675709644,37.3128,37.086,11.4,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",ORDEKDEDE-PAZARCIK (KAHRAMANMARAS),İlksel
455,2023.02.06 18:52:43,1675709563,37.8763,37.7118,8.3,"{'md': 0.0, 'ml': 4.1, 'mw': 0.0}",AKTOPRAK-GOLBASI (ADIYAMAN),İlksel
456,2023.02.06 18:48:01,1675709281,37.9627,36.7203,21.0,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",CAMLICA-(KAHRAMANMARAS),İlksel
457,2023.02.06 18:33:32,1675708412,38.2837,38.155,1.0,"{'md': 0.0, 'ml': 5.5, 'mw': 0.0}",SEYITUSAGI-YESILYURT (MALATYA),İlksel
458,2023.02.06 18:26:01,1675707961,39.2173,43.5497,3.5,"{'md': 0.0, 'ml': 2.2, 'mw': 0.0}",YANKITEPE-ERCIS (VAN),İlksel
459,2023.02.06 18:22:16,1675707736,38.3148,37.855,15.8,"{'md': 0.0, 'ml': 2.6, 'mw': 0.0}",HANCERLI-AKCADAG (MALATYA),İlksel
460,2023.02.06 18:14:28,1675707268,38.4733,37.7928,22.0,"{'md': 0.0, 'ml': 5.2, 'mw': 0.0}",KAYADIBI-AKCADAG (MALATYA),İlksel
461,2023.02.06 18:08:06,1675706886,38.034,37.535,5.0,"{'md': 0.0, 'ml': 4.1, 'mw': 0.0}",TATLAR-NURHAK (KAHRAMANMARAS),İlksel
462,2023.02.06 18:06:23,1675706783,38.0883,37.5288,5.0,"{'md': 0.0, 'ml': 4.1, 'mw': 4.3}",SUNNETKOY-ELBISTAN (KAHRAMANMARAS),İlksel
463,2023.02.06 18:03:44,1675706624,37.1125,36.6105,5.9,"{'md': 0.0, 'ml': 2.9, 'mw': 0.0}",KUSCUMUSTAFA-ISLAHIYE (GAZIANTEP),İlksel
464,2023.02.06 18:01:24,1675706484,38.0308,36.5927,7.1,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",SARAYCIK-GOKSUN (KAHRAMANMARAS),İlksel
465,2023.02.06 17:55:28,1675706128,37.9258,37.667,9.8,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",HAMZALAR-GOLBASI (ADIYAMAN),İlksel
466,2023.02.06 17:53:57,1675706037,37.1293,35.8458,16.3,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",ADAPINAR-CEYHAN (ADANA),İlksel
467,2023.02.06 17:51:14,1675705874,38.1317,38.4755,3.9,"{'md': 0.0, 'ml': 4.4, 'mw': 0.0}",AKSU-SINCIK (ADIYAMAN),İlksel
468,2023.02.06 17:46:17,1675705577,36.6717,35.198,8.5,"{'md': 0.0, 'ml': 2.9, 'mw': 0.0}",KAPI-KARATAS (ADANA),İlksel
469,2023.02.06 17:45:14,1675705514,39.4125,33.1762,12.9,"{'md': 0.0, 'ml': 2.4, 'mw': 0.0}",YENIYAPANSIHLI-BALA (ANKARA),İlksel
470,2023.02.06 17:45:12,1675705512,38.5915,40.2987,7.6,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",ERICEK-GENC (BINGOL),İlksel
471,2023.02.06 17:41:56,1675705316,38.1797,37.7755,5.5,"{'md': 0.0, 'ml': 4.2, 'mw': 4.2}",CAVUSLU-DOGANSEHIR (MALATYA),İlksel
472,2023.02.06 17:33:07,1675704787,38.0468,37.8852,6.2,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",ALTINTOP-DOGANSEHIR (MALATYA),İlksel
473,2023.02.06 17:29:57,1675704597,37.9957,36.4218,5.0,"{'md': 0.0, 'ml': 4.5, 'mw': 0.0}",ACIELMA-GOKSUN (KAHRAMANMARAS),İlksel
474,2023.02.06 17:27:44,1675704464,36.826,36.5298,7.6,"{'md': 0.0, 'ml': 4.8, 'mw': 0.0}",HASSA (HATAY),İlksel
475,2023.02.06 17:20:51,1675704051,38.241,38.1558,3.4,"{'md': 0.0, 'ml': 4.1, 'mw': 4.1}",SEYITUSAGI-YESILYURT (MALATYA),İlksel
476,2023.02.06 17:10:09,1675703409,37.9993,37.4345,1.8,"{'md': 0.0, 'ml': 4.5, 'mw': 4.6}",NURHAK (KAHRAMANMARAS),İlksel
477,2023.02.06 17:06:30,1675703190,38.0718,36.4757,24.6,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",MEHMETBEY-GOKSUN (KAHRAMANMARAS),İlksel
478,2023.02.06 17:04:48,1675703088,38.0268,36.3838,5.0,"{'md': 0.0, 'ml': 4.3, 'mw': 0.0}",SOGUKPINAR-GOKSUN (KAHRAMANMARAS),İlksel
479,2023.02.06 17:03:08,1675702988,38.1523,37.731,8.8,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",CAVUSLU-DOGANSEHIR (MALATYA),İlksel
480,2023.02.06 17:02:03,1675702923,38.3015,37.1363,5.2,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",DOGAN-ELBISTAN (KAHRAMANMARAS),İlksel
481,2023.02.06 16:59:53,1675702793,37.7443,37.555,21.5,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",BALKAR-GOLBASI (ADIYAMAN),İlksel
482,2023.02.06 16:58:49,1675702729,38.102,36.5028,5.0,"{'md': 0.0, 'ml': 4.0, 'mw': 0.0}",MAHMUTBEY-GOKSUN (KAHRAMANMARAS),İlksel
483,2023.02.06 16:52:05,1675702325,38.3255,38.1803,7.1,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",DURULDU-(MALATYA),İlksel
484,2023.02.06 16:44:48,1675701888,38.0143,37.6218,5.0,"{'md': 0.0, 'ml': 5.1, 'mw': 0.0}",GOVDELI-DOGANSEHIR (MALATYA),İlksel
485,2023.02.06 16:39:24,1675701564,38.1595,37.5413,8.2,"{'md': 0.0, 'ml': 5.3, 'mw': 0.0}",KANTARMA-ELBISTAN (KAHRAMANMARAS),İlksel
486,2023.02.06 16:17:43,1675700263,38.0483,36.5193,5.0,"{'md': 0.0, 'ml': 4.9, 'mw': 0.0}",HACIMIRZA-GOKSUN (KAHRAMANMARAS),İlksel
487,2023.02.06 16:16:28,1675700188,38.004,36.7548,13.6,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",KINIKKOZ-GOKSUN (KAHRAMANMARAS),İlksel
488,2023.02.06 16:13:45,1675700025,38.2297,38.9673,5.0,"{'md': 0.0, 'ml': 4.5, 'mw': 0.0}",KOCKOY-PUTURGE (MALATYA),İlksel
489,2023.02.06 16:06:37,1675699597,38.073,37.4315,13.6,"{'md': 0.0, 'ml': 4.3, 'mw': 0.0}",AGCASAR-NURHAK (KAHRAMANMARAS),İlksel
490,2023.02.06 16:03:16,1675699396,38.0642,37.3865,5.0,"{'md': 0.0, 'ml': 4.2, 'mw': 0.0}",AGCASAR-NURHAK (KAHRAMANMARAS),İlksel
491,2023.02.06 16:02:25,1675699345,37.6492,37.3497,9.3,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",BOLUKDAMLAR-CAGLAYANCERIT (KAHRAMANMARAS),REVIZE01
492,2023.02.06 16:00:13,1675699213,38.1665,37.0397,8.2,"{'md': 0.0, 'ml': 4.5, 'mw': 0.0}",ORTAKLI-AFSIN (KAHRAMANMARAS),İlksel
493,2023.02.06 15:55:46,1675698946,38.0988,36.719,12.8,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",FINDIK-GOKSUN (KAHRAMANMARAS),İlksel
494,2023.02.06 15:54:38,1675698878,38.1908,36.616,5.0,"{'md': 0.0, 'ml': 4.7, 'mw': 4.5}",ESENKOY-GOKSUN (KAHRAMANMARAS),İlksel
495,2023.02.06 15:47:59,1675698479,38.1552,37.0305,5.0,"{'md': 0.0, 'ml': 4.4, 'mw': 0.0}",ORTAKLI-AFSIN (KAHRAMANMARAS),İlksel
496,2023.02.06 15:45:20,1675698320,38.077,36.4602,5.5,"{'md': 0.0, 'ml': 4.2, 'mw': 0.0}",MEHMETBEY-GOKSUN (KAHRAMANMARAS),REVIZE01
497,2023.02.06 15:39:16,1675697956,38.2888,38.2163,5.0,"{'md': 0.0, 'ml': 4.0, 'mw': 0.0}",IKIZCE-YESILYURT (MALATYA),İlksel
498,2023.02.06 15:36:44,1675697804,38.0367,36.5625,2.1,"{'md': 0.0, 'ml': 4.6, 'mw': 0.0}",YANTEPE-GOKSUN (KAHRAMANMARAS),İlksel
499,2023.02.06 15:36:33,1675697793,37.8063,37.7952,21.1,"{'md': 0.0, 'ml': 4.8, 'mw': 0.0}",AKCABEL-GOLBASI (ADIYAMAN),İlksel
500,2023.02.06 15:34:42,1675697682,38.2663,38.2253,4.2,"{'md': 0.0, 'ml': 4.8, 'mw': 0.0}",GUNDUZBEY-YESILYURT (MALATYA),İlksel
